OrganisationLabel,OrganisationURI,EffectiveDate,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName,MerchantCategoryCode,CardTransaction
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,222.9,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,90.3,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Monicas Rc,Dunsters Farm Limited,2025-09-12,-2.68,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Alma Park,Dunsters Farm Limited,2025-09-12,12.62,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Edmunds Primary,Dunsters Farm Limited,2025-09-12,501.54,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Edmunds Primary,Ralph Livesey Limited,2025-09-12,169.48,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Edmunds Primary,Dunsters Farm Limited,2025-09-12,-26.24,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Alma Park,Dunsters Farm Limited,2025-09-12,628.69,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Monicas Rc,Dunsters Farm Limited,2025-09-12,517.71,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Philips Primary,Ralph Livesey Limited,2025-09-12,315.68,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Olor,Dunsters Farm Limited,2025-09-12,-319.35,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,207.2,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,1114.28,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Edmunds Primary,Dunsters Farm Limited,2025-09-12,219.5,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Patricks Primary,Ralph Livesey Limited,2025-09-12,250.24,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Patricks Primary,Dunsters Farm Limited,2025-09-12,-20.6,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Patricks Primary,Dunsters Farm Limited,2025-09-12,258.11,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Patricks Primary,Dunsters Farm Limited,2025-09-12,333.41,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Patricks Primary,Dunsters Farm Limited,2025-09-12,258.11,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Marys Primary,Dunsters Farm Limited,2025-09-12,-44.83,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Philips Primary,Dunsters Farm Limited,2025-09-12,-195.56,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Marys Primary,Ralph Livesey Limited,2025-09-12,505.29,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,837.16,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Marys Primary,Dunsters Farm Limited,2025-09-12,449.05,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,97.16,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Ralph Livesey Limited,2025-09-12,317.52,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Margaret Ward,Ralph Livesey Limited,2025-09-12,82.1,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Margaret Ward,Dunsters Farm Limited,2025-09-12,299.32,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,281.76,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,Bth,Dunsters Farm Limited,2025-09-12,581.05,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Marys Primary,Dunsters Farm Limited,2025-09-12,-3.23,0,Credit Voucher Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Teresas,Ralph Livesey Limited,2025-09-12,119.4,0,Purchase Ralph Livesey Limited for catering provisions,Other Nondurable Goods,5199,GPC
Trafford Council,https://opendatacommunities.org/id/metropolitan-district-council/trafford,2025-09-30,St Teresas,Dunsters Farm Limited,2025-09-12,259.03,0,Purchase Dunsters Farm Limited for catering provisions,Other Nondurable Goods,5199,GPC
